author_id;username;name;description;tweets_count;Type;Cate_1;Cate_2;Cate_3;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-18 08:19:06+00:00; ;1504734124409511948;en;5108;58;154;1131;Twitter for iPhone;"School strike week 187. Next Friday is the global climate strike, find your local protest or register your own at https://t.co/Ynp0V3jQ8q
#FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/aarbjjXM1A"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-16 08:01:34+00:00; ;1504004937218412544;en;3357;56;162;1227;Twitter Web App;"""Detected deforestation in the Brazilian Amazon reached a record high for the month of February following a similar record the prior month.""
https://t.co/TkzScJACUJ"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-11 11:30:43+00:00; ;1502245630822998017;en;10194;75;275;1540;Twitter for iPhone;School strike week 185. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/0gGDA4GHG5
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-10 19:31:10+00:00; ;1502004150640553990;en;5128;89;241;1660;Twitter for iPhone;"”Oil and gas companies are facing a potential bonanza from the Ukraine war/…/and many are using soaring prices and the fear of fuel shortages to cement their position with governments in ways that could have disastrous impacts on the climate crisis.”

https://t.co/1nCn0JujNj"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-09 06:58:59+00:00; ;1501452471989850112;en;5598;114;274;1984;Twitter Web App;"""Global energy-related emissions of carbon dioxide rose to their highest ever level last year""

Surprise surprise - it turns out beautiful words and empty promises do not actually lower emissions... We are now at an all-time high. #PeopleNotProfit
https://t.co/Vr80nEhdC8"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-08 18:06:48+00:00; ;1501258146047795202;en;74600;880;1956;9400;Twitter for iPhone;#InternationalWomensDay is not for celebrating. It is for protesting against and raising awareness about the fact that people are still being oppressed or treated differently because of their gender. https://t.co/mnnzedLJ5d
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-07 17:23:24+00:00; ;1500884836545933312;en;5286;107;139;2012;Twitter Web App;"""The Amazon is losing its ability to recover from disturbances like droughts and land-use changes, scientists reported Monday, adding to concern that the rainforest is approaching a critical threshold beyond which much of it will be replaced by grassland""
https://t.co/achkYNvV5N"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-03-04 15:15:54+00:00; ;1499765584761962496;en;60790;934;1893;7305;Twitter for iPhone;School strike week 185. #FridaysForFuture #ClimateStrike #PeopleNotProfit #StandWithUkraine https://t.co/a0EVWg68eJ
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-28 18:15:39+00:00; ;1498361268306128908;en;14765;316;442;5778;Twitter for iPhone;"If we delay emission cuts we “will miss a brief and rapidly closing window of opportunity to secure a liveable and sustainable future for all.”

Every sentence describing the new #IPCC report is completely life changing. Literally everything is at stake.
https://t.co/2Af6q7ZHMu"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-28 11:24:23+00:00; ;1498257768788148226;en;6989;105;178;2238;Twitter for iPhone;"“The facts are undeniable. This abdication of leadership is criminal. The world's biggest polluters are guilty of arson on our only home."" - @antonioguterres on the new #IPCC report being released today.
“Delay means death”.
#PeopleNotProfit https://t.co/FfpmssZYxe"
